0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
0.36,0.28,0.36,0.36,0.28,0.28,0.16,0.16,0.16,0.36,0.36,0.36
0.45,0.35,0.45,0.45,0.35,0.35,0.2,0.2,0.2,0.45,0.45,0.45
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.54,0.42,0.54,0.54,0.42,0.42,0.24,0.24,0.24,0.54,0.54,0.54
0.45,0.35,0.45,0.45,0.35,0.35,0.2,0.2,0.2,0.45,0.45,0.45
0.45,0.35,0.45,0.45,0.35,0.35,0.2,0.2,0.2,0.45,0.45,0.45
0.36,0.28,0.36,0.36,0.28,0.28,0.16,0.16,0.16,0.36,0.36,0.36
0.27,0.21,0.27,0.27,0.21,0.21,0.12,0.12,0.12,0.27,0.27,0.27
0.09,0.07,0.09,0.09,0.07,0.07,0.04,0.04,0.04,0.09,0.09,0.09
0.045,0.035,0.045,0.045,0.035,0.035,0.02,0.02,0.02,0.045,0.045,0.045
