0.00581,0.00572,0.00554,0.00534,0.00520,0.00516,0.00522,0.00531,0.00539,0.00548,0.00561,0.00575
0.00140,0.00138,0.00134,0.00129,0.00126,0.00125,0.00126,0.00128,0.00130,0.00132,0.00135,0.00139
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00003,0.00024,0.00086,0.00116,0.00075,0.00034,0.00014,0.00006,0.00001,0.00000
0.00011,0.00025,0.00098,0.00369,0.00748,0.00881,0.00695,0.00445,0.00271,0.00158,0.00061,0.00019
0.00233,0.00382,0.00821,0.01606,0.02258,0.02441,0.02179,0.01760,0.01381,0.01052,0.00635,0.00323
0.01323,0.01689,0.02436,0.03354,0.03948,0.04094,0.03882,0.03505,0.03119,0.02741,0.02157,0.01556
0.03166,0.03558,0.04235,0.04849,0.05079,0.05110,0.05061,0.04922,0.04719,0.04468,0.03999,0.03420
0.04942,0.05170,0.05424,0.05454,0.05363,0.05331,0.05377,0.05438,0.05469,0.05462,0.05357,0.05096
0.05855,0.05833,0.05717,0.05524,0.05381,0.05342,0.05398,0.05489,0.05576,0.05656,0.05767,0.05845
0.06004,0.05911,0.05734,0.05525,0.05381,0.05342,0.05398,0.05490,0.05579,0.05665,0.05799,0.05944
0.05869,0.05775,0.05601,0.05396,0.05256,0.05218,0.05272,0.05362,0.05449,0.05533,0.05664,0.05808
0.05769,0.05676,0.05505,0.05304,0.05166,0.05129,0.05182,0.05270,0.05356,0.05439,0.05567,0.05709
0.05709,0.05617,0.05448,0.05249,0.05112,0.05075,0.05128,0.05215,0.05300,0.05382,0.05509,0.05650
0.05809,0.05716,0.05544,0.05341,0.05202,0.05164,0.05218,0.05307,0.05393,0.05476,0.05606,0.05749
0.05909,0.05814,0.05639,0.05433,0.05291,0.05253,0.05308,0.05398,0.05486,0.05571,0.05703,0.05848
0.05969,0.05873,0.05696,0.05488,0.05345,0.05307,0.05362,0.05453,0.05542,0.05627,0.05761,0.05907
0.05949,0.05854,0.05677,0.05470,0.05327,0.05289,0.05344,0.05435,0.05523,0.05609,0.05741,0.05887
0.05909,0.05814,0.05639,0.05433,0.05291,0.05253,0.05308,0.05398,0.05486,0.05571,0.05703,0.05848
0.05709,0.05617,0.05448,0.05249,0.05112,0.05075,0.05128,0.05215,0.05300,0.05382,0.05509,0.05650
0.05188,0.05105,0.04951,0.04770,0.04646,0.04612,0.04660,0.04740,0.04817,0.04891,0.05007,0.05134
0.03666,0.03607,0.03498,0.03370,0.03282,0.03259,0.03293,0.03349,0.03403,0.03456,0.03538,0.03628
0.02003,0.01971,0.01912,0.01842,0.01794,0.01781,0.01799,0.01830,0.01860,0.01888,0.01933,0.01982
